id,gw,xPts,xMins,Pts,f_error
73,5,3.5,70.55,6.0,-2.5
73,6,3.03,83.89,4.0,-0.9700000000000002
73,8,2.57,70.55,0.0,2.57
73,9,0.0,0.0,0.0,0.0
74,10,1.71,0.66,0.0,1.71
74,1,1.82,13.47,0.0,1.82
74,2,1.4,2.63,0.0,1.4
74,3,1.57,2.63,0.0,1.57
74,4,1.42,1.32,0.0,1.42
74,5,1.68,1.32,0.0,1.68
74,6,1.67,1.32,0.0,1.67
74,8,1.53,0.66,0.0,1.53
74,9,1.71,0.66,0.0,1.71
75,10,2.22,27.63,1.0,1.2200000000000002
75,1,3.52,73.4,0.0,3.52
75,2,1.91,35.53,0.0,1.91
75,3,2.36,35.53,1.0,1.3599999999999999
75,4,1.77,16.84,2.0,-0.22999999999999998
75,5,2.26,16.84,1.0,1.2599999999999998
75,6,2.24,16.84,7.0,-4.76
75,8,2.12,41.0,1.0,1.12
75,9,2.39,36.83,0.0,2.39
76,10,2.93,64.79,0.0,2.93
76,1,3.29,75.5,6.0,-2.71
76,2,1.37,82.14,0.0,1.37
76,3,2.57,51.71,0.0,2.57
76,4,1.5,60.07,-2.0,3.5
76,5,3.64,72.64,6.0,-2.36
76,6,3.04,56.74,0.0,3.04
76,8,2.15,41.6,6.0,-3.85
76,9,3.08,62.43,6.0,-2.92
77,10,0.0,0.0,0.0,0.0
77,1,2.62,0.18,0.0,2.62
77,2,1.3,0.18,0.0,1.3
77,3,2.36,0.18,0.0,2.36
77,4,1.46,0.18,0.0,1.46
77,5,2.88,0.18,0.0,2.88
77,6,2.48,0.18,0.0,2.48
77,8,0.0,0.0,0.0,0.0
77,9,0.0,0.0,0.0,0.0
78,10,0.0,0.0,0.0,0.0
78,1,2.85,85.43,1.0,1.85
78,2,3.08,85.43,6.0,-2.92
78,3,3.4,85.43,1.0,2.4
78,4,3.99,85.43,0.0,3.99
78,5,3.11,66.36,0.0,3.11
78,6,3.6,83.89,1.0,2.6
78,8,2.97,78.56,1.0,1.9700000000000002
78,9,3.65,76.36,6.0,-2.35
79,10,1.83,7.11,0.0,1.83
79,1,2.82,82.14,2.0,0.8199999999999998
79,2,2.84,80.4,3.0,-0.16000000000000014
79,3,2.92,79.98,8.0,-5.08
79,4,3.22,79.98,2.0,1.2200000000000002
79,5,2.76,79.98,0.0,2.76
79,6,0.0,0.0,0.0,0.0
79,8,0.0,0.0,0.0,0.0
79,9,0.0,0.0,0.0,0.0
80,10,3.74,83.02,5.0,-1.2599999999999998
80,1,4.0,80.4,8.0,-4.0
80,2,4.18,80.4,9.0,-4.82
80,3,4.28,80.4,8.0,-3.7199999999999998
80,4,4.84,80.4,2.0,2.84
80,5,3.78,80.4,1.0,2.78
80,6,5.2,80.4,17.0,-11.8
80,8,4.1,80.5,2.0,2.0999999999999996
80,9,4.75,83.67,1.0,3.75
81,10,3.56,87.81,0.0,3.56
81,1,3.43,86.76,2.0,1.4300000000000002
81,2,3.3,86.76,7.0,-3.7
81,3,3.99,86.76,3.0,0.9900000000000002
81,4,4.31,86.76,6.0,-1.6900000000000004
81,5,3.88,86.76,3.0,0.8799999999999999
81,6,4.11,86.76,2.0,2.1100000000000003
81,8,3.3,86.05,2.0,1.2999999999999998
81,9,4.44,87.8,6.0,-1.5599999999999996
82,10,2.21,34.11,0.0,2.21
82,1,0.0,0.0,0.0,0.0
82,2,0.0,0.0,0.0,0.0
82,3,0.0,0.0,0.0,0.0
82,4,2.19,3.16,0.0,2.19
82,5,1.94,8.68,0.0,1.94
82,6,2.35,15.16,0.0,2.35
82,8,1.94,14.44,0.0,1.94
82,9,2.75,34.11,0.0,2.75
83,10,1.88,42.07,1.0,0.8799999999999999
83,1,1.71,17.68,6.0,-4.29
83,2,1.69,12.63,8.0,-6.3100000000000005
83,3,2.29,48.5,1.0,1.29
83,4,2.2,38.86,2.0,0.20000000000000018
83,5,1.74,28.42,1.0,0.74
83,6,2.51,49.79,1.0,1.5099999999999998
83,8,1.94,41.23,2.0,-0.06000000000000005
83,9,2.12,42.07,1.0,1.12
84,10,2.69,73.12,0.0,2.69
84,1,0.0,0.0,0.0,0.0
84,2,0.0,0.0,0.0,0.0
84,3,0.0,0.0,0.0,0.0
84,4,0.0,0.0,0.0,0.0
84,5,0.0,0.0,0.0,0.0
84,6,3.09,54.93,0.0,3.09
84,8,2.69,67.64,1.0,1.69
84,9,3.3,58.83,6.0,-2.7
85,10,2.87,82.14,0.0,2.87
85,1,2.36,60.17,4.0,-1.6400000000000001
85,2,2.86,78.24,6.0,-3.14
85,3,3.13,76.5,1.0,2.13
85,4,3.58,74.37,2.0,1.58
85,5,2.83,70.36,2.0,0.8300000000000001
85,6,3.13,66.83,1.0,2.13
85,8,2.81,77.93,1.0,1.81
85,9,3.53,78.24,6.0,-2.47
86,10,2.45,64.67,1.0,1.4500000000000002
86,1,2.62,68.68,2.0,0.6200000000000001
86,2,2.8,73.02,1.0,1.7999999999999998
86,3,2.31,51.5,1.0,1.31
86,4,2.6,52.07,6.0,-3.4
86,5,2.24,50.45,8.0,-5.76
86,6,2.74,50.45,2.0,0.7400000000000002
86,8,2.47,59.95,2.0,0.4700000000000002
86,9,2.79,61.17,3.0,-0.20999999999999996
87,10,1.42,5.26,1.0,0.41999999999999993
87,1,1.59,3.95,0.0,1.59
87,2,1.61,3.95,0.0,1.61
87,3,1.64,2.63,1.0,0.6399999999999999
87,4,1.73,2.63,0.0,1.73
87,5,1.56,2.63,1.0,0.56
87,6,1.76,2.63,0.0,1.76
87,8,1.46,4.13,0.0,1.46
87,9,1.55,6.32,0.0,1.55
88,10,2.8,71.66,2.0,0.7999999999999998
88,1,2.7,62.6,1.0,1.7000000000000002
88,2,2.8,64.33,14.0,-11.2
88,3,3.21,71.66,4.0,-0.79
88,4,3.23,64.33,2.0,1.23
88,5,2.72,64.33,2.0,0.7200000000000002
88,6,3.2,60.86,2.0,1.2000000000000002
88,8,2.99,71.94,2.0,0.9900000000000002
88,9,3.4,73.4,3.0,0.3999999999999999
89,10,2.18,39.5,1.0,1.1800000000000002
89,1,2.52,42.36,2.0,0.52
89,2,3.1,58.36,1.0,2.1
89,3,2.77,48.07,5.0,-2.23
89,4,2.74,39.93,1.0,1.7400000000000002
89,5,2.2,36.47,7.0,-4.8
89,6,2.69,34.74,6.0,-3.31
89,8,1.99,29.71,1.0,0.99
89,9,2.71,42.07,1.0,1.71
90,10,1.7,5.53,0.0,1.7
90,1,2.16,37.79,0.0,2.16
90,2,1.96,16.58,6.0,-4.04
90,3,2.03,15.47,0.0,2.03
90,4,2.22,12.63,0.0,2.22
90,5,1.92,12.63,0.0,1.92
90,6,2.02,10.0,0.0,2.02
90,8,1.74,9.28,0.0,1.74
90,9,1.99,5.53,0.0,1.99
91,10,0.0,0.0,0.0,0.0
91,1,2.48,79.33,1.0,1.48
91,2,2.35,35.53,1.0,1.35
91,3,2.45,28.63,0.0,2.45
91,4,2.71,20.21,1.0,1.71
91,5,2.07,2.84,0.0,2.07
91,6,0.0,0.0,0.0,0.0
91,8,0.0,0.0,0.0,0.0
91,9,0.0,0.0,0.0,0.0
92,10,2.83,53.79,-2.0,4.83
92,1,0.0,0.0,0.0,0.0
92,2,0.0,0.0,0.0,0.0
92,3,3.01,16.84,0.0,3.01
92,4,3.62,39.5,0.0,3.62
92,5,3.03,58.79,0.0,3.03
92,6,3.3,13.26,0.0,3.3
92,8,0.0,0.0,0.0,0.0
92,9,3.32,29.47,0.0,3.32
93,10,1.48,19.74,1.0,0.48
93,1,1.52,12.63,0.0,1.52
93,2,1.54,9.47,1.0,0.54
93,3,1.47,6.58,0.0,1.47
93,4,1.53,6.58,0.0,1.53
93,5,1.42,6.58,1.0,0.41999999999999993
93,6,1.66,14.21,1.0,0.6599999999999999
93,8,1.52,20.89,1.0,0.52
93,9,1.61,21.32,1.0,0.6100000000000001
94,10,1.78,41.0,2.0,-0.21999999999999997
94,1,1.52,5.89,1.0,0.52
94,2,1.57,11.05,1.0,0.5700000000000001
94,3,1.5,3.95,1.0,0.5
94,4,1.57,3.95,1.0,0.5700000000000001
94,5,1.45,3.95,2.0,-0.55
94,6,2.27,34.11,4.0,-1.73
94,8,1.55,27.08,1.0,0.55
94,9,1.66,27.63,3.0,-1.34
95,10,2.97,76.9,2.0,0.9700000000000002
95,1,3.08,71.29,2.0,1.08
95,2,3.14,71.29,6.0,-2.86
95,3,3.21,71.29,2.0,1.21
95,4,3.5,71.29,2.0,1.5
95,5,2.9,71.29,2.0,0.8999999999999999
95,6,3.73,71.29,8.0,-4.27
95,8,3.08,71.56,2.0,1.08
95,9,3.66,78.65,2.0,1.6600000000000001
96,10,1.33,0.05,0.0,1.33
96,1,2.13,9.21,0.0,2.13
96,2,2.06,3.16,0.0,2.06
96,3,2.27,1.58,0.0,2.27
96,4,1.53,0.05,0.0,1.53
96,5,1.39,0.05,0.0,1.39
96,6,1.46,0.05,0.0,1.46
96,8,1.33,0.05,0.0,1.33
96,9,1.49,0.05,0.0,1.49
97,10,0.0,0.0,0.0,0.0
97,1,0.0,0.0,0.0,0.0
97,2,0.0,0.0,0.0,0.0
97,3,0.0,0.0,0.0,0.0
97,4,0.0,0.0,0.0,0.0
97,5,0.0,0.0,0.0,0.0
97,6,0.0,0.0,0.0,0.0
97,8,0.0,0.0,0.0,0.0
97,9,0.0,0.0,0.0,0.0
98,10,0.0,0.0,0.0,0.0
98,1,0.0,0.0,0.0,0.0
98,2,0.0,0.0,0.0,0.0
98,3,0.0,0.0,0.0,0.0
98,4,0.0,0.0,0.0,0.0
98,5,0.0,0.0,0.0,0.0
98,6,0.0,0.0,0.0,0.0
98,8,0.0,0.0,0.0,0.0
98,9,0.0,0.0,0.0,0.0
99,10,0.0,0.0,0.0,0.0
99,1,1.58,0.66,0.0,1.58
99,2,0.0,0.0,0.0,0.0
99,3,0.0,0.0,0.0,0.0
99,4,0.0,0.0,0.0,0.0
99,5,0.0,0.0,0.0,0.0
99,6,0.0,0.0,0.0,0.0
99,8,0.0,0.0,0.0,0.0
99,9,0.0,0.0,0.0,0.0
100,10,0.0,0.0,0.0,0.0
100,1,0.0,0.0,0.0,0.0
100,2,0.0,0.0,0.0,0.0
100,3,0.0,0.0,0.0,0.0
100,4,0.0,0.0,0.0,0.0
100,5,0.0,0.0,0.0,0.0
100,6,0.0,0.0,0.0,0.0
100,8,0.0,0.0,0.0,0.0
100,9,0.0,0.0,0.0,0.0
101,10,1.9,35.53,1.0,0.8999999999999999
101,1,1.84,33.16,2.0,-0.15999999999999992
101,2,1.98,35.53,3.0,-1.02
101,3,2.22,54.93,3.0,-0.7799999999999998
101,4,2.69,59.12,0.0,2.69
101,5,0.0,0.0,0.0,0.0
101,6,0.0,0.0,0.0,0.0
101,8,0.0,0.0,0.0,0.0
101,9,1.46,12.63,1.0,0.45999999999999996
102,10,2.42,1.84,0.0,2.42
102,1,2.26,0.92,0.0,2.26
102,2,2.96,0.92,0.0,2.96
102,3,2.54,1.84,0.0,2.54
102,4,2.98,1.84,0.0,2.98
102,5,2.84,1.84,0.0,2.84
102,6,2.86,1.84,0.0,2.86
102,8,0.0,0.0,0.0,0.0
102,9,1.77,1.84,0.0,1.77
103,10,3.43,69.55,2.0,1.4300000000000002
103,1,3.0,59.12,7.0,-4.0
103,2,3.33,60.07,2.0,1.33
103,3,3.49,69.04,5.0,-1.5099999999999998
103,4,4.94,76.9,2.0,2.9400000000000004
103,5,4.2,76.9,1.0,3.2
103,6,3.99,65.21,5.0,-1.0099999999999998
103,8,0.0,0.0,0.0,0.0
103,9,2.82,71.29,5.0,-2.18
104,10,3.35,73.4,2.0,1.35
104,1,2.37,35.53,15.0,-12.629999999999999
104,2,3.28,58.55,3.0,0.2799999999999998
104,3,3.25,66.07,6.0,-2.75
104,4,4.26,73.02,11.0,-6.74
104,5,3.72,71.66,2.0,1.7200000000000002
104,6,3.96,71.66,5.0,-1.04
104,8,0.0,0.0,0.0,0.0
104,9,2.79,76.9,2.0,0.79
105,10,1.73,18.95,1.0,0.73
105,1,1.96,21.71,1.0,0.96
105,2,2.91,29.47,0.0,2.91
105,3,3.49,39.5,1.0,2.49
105,4,1.52,18.95,0.0,1.52
105,5,2.02,18.95,0.0,2.02
105,6,1.48,28.42,0.0,1.48
105,8,2.1,18.95,0.0,2.1
105,9,2.12,18.95,0.0,2.12
106,10,3.23,85.43,2.0,1.23
106,1,2.87,85.43,2.0,0.8700000000000001
106,2,3.96,85.43,7.0,-3.04
106,3,3.19,85.43,6.0,-2.81
106,4,3.98,85.43,7.0,-3.02
106,5,3.64,85.43,-1.0,4.640000000000001
106,6,3.85,85.43,1.0,2.85
106,8,0.0,0.0,0.0,0.0
106,9,2.13,85.43,1.0,1.13
107,10,2.91,71.29,2.0,0.9100000000000001
107,1,2.18,42.07,5.0,-2.82
107,2,2.85,65.21,2.0,0.8500000000000001
107,3,2.41,52.07,3.0,-0.5899999999999999
107,4,3.07,58.5,3.0,0.06999999999999984
107,5,3.05,68.68,2.0,1.0499999999999998
107,6,3.24,68.68,5.0,-1.7599999999999998
107,8,0.0,0.0,0.0,0.0
107,9,2.54,76.9,6.0,-3.46
108,10,2.99,82.14,2.0,0.9900000000000002
108,1,2.61,78.24,2.0,0.6099999999999999
108,2,3.7,81.71,6.0,-2.3
108,3,2.99,81.71,6.0,-3.01
108,4,3.75,82.14,5.0,-1.25
108,5,3.46,83.67,1.0,2.46
108,6,3.59,79.98,1.0,2.59
108,8,0.0,0.0,0.0,0.0
108,9,1.94,82.14,-1.0,2.94
109,10,2.91,76.9,1.0,1.9100000000000001
109,1,2.65,80.4,2.0,0.6499999999999999
109,2,3.69,82.14,8.0,-4.3100000000000005
109,3,3.02,82.14,8.0,-4.98
109,4,3.8,83.67,6.0,-2.2
109,5,3.28,67.5,1.0,2.28
109,6,3.68,83.67,1.0,2.68
109,8,0.0,0.0,0.0,0.0
109,9,2.03,82.79,1.0,1.0299999999999998
110,10,2.99,52.07,2.0,0.9900000000000002
110,1,2.63,53.5,0.0,2.63
110,2,2.63,42.07,0.0,2.63
110,3,2.13,18.95,0.0,2.13
110,4,2.16,11.05,0.0,2.16
110,5,2.49,22.11,0.0,2.49
110,6,2.56,50.74,2.0,0.56
110,8,2.87,44.64,9.0,-6.13
110,9,3.28,56.83,2.0,1.2799999999999998
111,10,3.96,76.9,2.0,1.96
111,1,3.49,71.66,1.0,2.49
111,2,3.86,71.66,3.0,0.8599999999999999
111,3,3.7,73.4,8.0,-4.3
111,4,4.75,71.66,6.0,-1.25
111,5,4.31,76.9,2.0,2.3099999999999996
111,6,4.64,76.9,12.0,-7.36
111,8,0.0,0.0,0.0,0.0
111,9,3.06,78.65,20.0,-16.94
112,10,3.84,56.83,7.0,-3.16
112,1,2.39,4.21,0.0,2.39
112,2,3.25,57.07,4.0,-0.75
112,3,3.66,76.5,1.0,2.66
112,4,4.29,82.14,5.0,-0.71
112,5,3.81,75.5,1.0,2.81
112,6,4.1,75.5,1.0,3.0999999999999996
112,8,0.0,0.0,0.0,0.0
112,9,0.0,0.0,0.0,0.0
113,10,3.26,87.81,2.0,1.2599999999999998
113,1,3.13,87.81,4.0,-0.8700000000000001
113,2,4.02,87.81,6.0,-1.9800000000000004
113,3,3.56,87.81,8.0,-4.4399999999999995
113,4,4.2,87.81,8.0,-3.8
113,5,4.07,87.81,1.0,3.0700000000000003
113,6,3.98,87.81,1.0,2.98
113,8,0.0,0.0,0.0,0.0
113,9,2.35,87.8,2.0,0.3500000000000001
114,10,1.79,25.26,1.0,0.79
114,1,2.17,50.17,1.0,1.17
114,2,2.75,49.79,1.0,1.75
114,3,2.26,48.07,0.0,2.26
114,4,2.54,35.53,1.0,1.54
114,5,2.23,39.5,1.0,1.23
114,6,2.29,34.74,1.0,1.29
114,8,0.0,0.0,0.0,0.0
114,9,1.3,15.79,1.0,0.30000000000000004
115,10,0.0,0.0,0.0,0.0
115,1,1.54,3.16,0.0,1.54
115,2,1.63,3.16,0.0,1.63
115,3,1.57,1.58,0.0,1.57
115,4,1.74,0.79,0.0,1.74
115,5,1.64,1.58,0.0,1.64
115,6,1.69,1.58,0.0,1.69
115,8,0.0,0.0,0.0,0.0
115,9,1.3,0.05,0.0,1.3
116,10,3.59,81.02,2.0,1.5899999999999999
116,1,2.51,43.5,0.0,2.51
116,2,3.19,67.79,2.0,1.19
116,3,3.06,71.66,11.0,-7.9399999999999995
116,4,4.38,78.65,2.0,2.38
116,5,3.76,78.65,10.0,-6.24
116,6,4.12,78.65,14.0,-9.879999999999999
116,8,0.0,0.0,0.0,0.0
116,9,2.91,82.14,2.0,0.9100000000000001
117,10,0.0,0.0,0.0,0.0
117,1,0.0,0.0,0.0,0.0
117,2,0.0,0.0,0.0,0.0
117,3,0.0,0.0,0.0,0.0
117,4,0.0,0.0,0.0,0.0
117,5,0.0,0.0,0.0,0.0
117,6,0.0,0.0,0.0,0.0
117,8,0.0,0.0,0.0,0.0
117,9,0.0,0.0,0.0,0.0
118,10,1.69,14.21,0.0,1.69
118,1,2.1,41.6,1.0,1.1
118,2,2.23,40.07,1.0,1.23
118,3,1.94,31.58,1.0,0.94
118,4,1.96,26.84,1.0,0.96
118,5,1.96,34.11,2.0,-0.040000000000000036
118,6,2.17,37.79,5.0,-2.83
118,8,0.0,0.0,0.0,0.0
118,9,1.34,2.11,0.0,1.34
119,10,1.44,0.05,0.0,1.44
119,1,1.51,0.66,0.0,1.51
119,2,1.6,0.66,0.0,1.6
119,3,1.55,0.66,0.0,1.55
119,4,1.73,0.66,0.0,1.73
119,5,1.62,0.66,0.0,1.62
119,6,1.68,0.66,0.0,1.68
119,8,0.0,0.0,0.0,0.0
119,9,1.33,0.05,0.0,1.33
120,10,2.85,82.79,2.0,0.8500000000000001
120,1,2.57,72.07,2.0,0.5699999999999998
120,2,2.83,72.07,3.0,-0.16999999999999993
120,3,2.74,76.9,3.0,-0.2599999999999998
120,4,3.36,81.02,3.0,0.3599999999999999
120,5,3.01,81.02,2.0,1.0099999999999998
120,6,3.18,81.02,7.0,-3.82
120,8,0.0,0.0,0.0,0.0
120,9,2.46,84.55,2.0,0.45999999999999996
121,10,0.0,0.0,0.0,0.0
121,1,0.0,0.0,0.0,0.0
121,2,0.0,0.0,0.0,0.0
121,3,0.0,0.0,0.0,0.0
121,4,0.0,0.0,0.0,0.0
121,5,0.0,0.0,0.0,0.0
121,6,0.0,0.0,0.0,0.0
121,8,0.0,0.0,0.0,0.0
121,9,0.0,0.0,0.0,0.0
122,10,0.0,0.0,0.0,0.0
122,1,0.0,0.0,0.0,0.0
122,2,0.0,0.0,0.0,0.0
122,3,0.0,0.0,0.0,0.0
122,4,0.0,0.0,0.0,0.0
122,5,0.0,0.0,0.0,0.0
122,6,0.0,0.0,0.0,0.0
122,8,0.0,0.0,0.0,0.0
122,9,0.0,0.0,0.0,0.0
123,10,1.51,12.63,0.0,1.51
123,1,2.69,63.5,1.0,1.69
123,2,2.6,53.5,0.0,2.6
123,3,1.89,19.34,0.0,1.89
123,4,2.07,11.05,0.0,2.07
123,5,1.86,11.05,1.0,0.8600000000000001
123,6,1.98,14.21,1.0,0.98
123,8,0.0,0.0,0.0,0.0
123,9,1.47,21.05,0.0,1.47
124,10,1.56,14.21,1.0,0.56
124,1,1.89,5.53,0.0,1.89
124,2,2.04,5.53,1.0,1.04
124,3,1.97,14.74,1.0,0.97
124,4,1.97,15.79,1.0,0.97
124,5,2.02,28.63,1.0,1.02
124,6,2.14,28.63,0.0,2.14
124,8,0.0,0.0,0.0,0.0
124,9,1.4,15.79,4.0,-2.6
125,10,1.57,2.11,0.0,1.57
125,1,2.06,10.53,0.0,2.06
125,2,2.18,10.53,0.0,2.18
125,3,2.13,10.53,0.0,2.13
125,4,2.0,3.95,0.0,2.0
125,5,1.81,3.95,0.0,1.81
125,6,1.91,3.95,0.0,1.91
125,8,0.0,0.0,0.0,0.0
125,9,1.42,2.11,0.0,1.42
126,10,0.0,0.0,0.0,0.0
126,1,1.49,0.66,0.0,1.49
126,2,1.57,0.66,0.0,1.57
126,3,1.53,0.66,0.0,1.53
126,4,1.7,0.66,0.0,1.7
126,5,0.0,0.0,0.0,0.0
126,6,0.0,0.0,0.0,0.0
126,8,0.0,0.0,0.0,0.0
126,9,0.0,0.0,0.0,0.0
127,10,2.7,29.84,5.0,-2.3
127,1,4.07,75.5,7.0,-2.9299999999999997
127,2,3.35,66.64,1.0,2.35
127,3,3.55,68.5,1.0,2.55
127,4,4.21,78.24,1.0,3.21
127,5,3.45,54.93,1.0,2.45
127,6,3.2,42.07,0.0,3.2
127,8,0.0,0.0,0.0,0.0
127,9,2.48,34.46,0.0,2.48
128,10,4.46,80.64,0.0,4.46
128,1,3.97,82.14,6.0,-2.03
128,2,3.44,80.64,1.0,2.44
128,3,3.55,81.71,1.0,2.55
128,4,3.93,81.71,2.0,1.9300000000000002
128,5,3.68,77.67,1.0,2.68
128,6,3.95,77.67,8.0,-4.05
128,8,0.0,0.0,0.0,0.0
128,9,3.86,80.1,6.0,-2.14
129,10,0.0,0.0,0.0,0.0
129,1,0.0,0.0,0.0,0.0
129,2,0.0,0.0,0.0,0.0
129,3,0.0,0.0,0.0,0.0
129,4,0.0,0.0,0.0,0.0
129,5,0.0,0.0,0.0,0.0
129,6,0.0,0.0,0.0,0.0
129,8,0.0,0.0,0.0,0.0
129,9,0.0,0.0,0.0,0.0
130,10,3.19,73.4,2.0,1.19
130,1,2.6,42.07,11.0,-8.4
130,2,3.0,72.07,2.0,1.0
130,3,3.51,81.02,2.0,1.5099999999999998
130,4,3.58,79.52,2.0,1.58
130,5,3.3,78.65,2.0,1.2999999999999998
130,6,3.26,76.5,1.0,2.26
130,8,0.0,0.0,0.0,0.0
130,9,2.81,68.25,1.0,1.81
131,10,0.0,0.0,0.0,0.0
131,1,1.73,2.11,0.0,1.73
131,2,1.64,2.11,0.0,1.64
131,3,1.79,2.11,0.0,1.79
131,4,1.82,2.11,0.0,1.82
131,5,0.0,0.0,0.0,0.0
131,6,0.0,0.0,0.0,0.0
131,8,0.0,0.0,0.0,0.0
131,9,0.0,0.0,0.0,0.0
132,10,3.0,66.41,4.0,-1.0
132,1,2.55,53.5,0.0,2.55
132,2,0.0,0.0,0.0,0.0
132,3,0.0,0.0,0.0,0.0
132,4,1.71,10.53,1.0,0.71
132,5,2.07,33.68,1.0,1.0699999999999998
132,6,2.45,47.21,2.0,0.4500000000000002
132,8,0.0,0.0,0.0,0.0
132,9,2.79,67.46,1.0,1.79
133,10,4.47,63.29,6.0,-1.5300000000000002
133,1,3.53,2.96,0.0,3.53
133,2,2.93,2.96,0.0,2.93
133,3,3.38,2.96,0.0,3.38
133,4,3.4,2.96,0.0,3.4
133,5,3.44,2.96,0.0,3.44
133,6,3.42,2.96,0.0,3.42
133,8,0.0,0.0,0.0,0.0
133,9,4.13,85.2,2.0,2.13
134,10,0.0,0.0,0.0,0.0
134,1,2.44,55.17,3.0,-0.56
134,2,2.48,63.5,2.0,0.48
134,3,0.0,0.0,0.0,0.0
134,4,0.0,0.0,0.0,0.0
134,5,0.0,0.0,0.0,0.0
134,6,0.0,0.0,0.0,0.0
134,8,0.0,0.0,0.0,0.0
134,9,0.0,0.0,0.0,0.0
135,10,2.0,7.89,1.0,1.0
135,1,2.34,19.34,0.0,2.34
135,2,2.16,19.34,0.0,2.16
135,3,2.47,27.63,1.0,1.4700000000000002
135,4,2.08,16.45,0.0,2.08
135,5,2.23,21.32,2.0,0.22999999999999998
135,6,2.18,16.58,0.0,2.18
135,8,0.0,0.0,0.0,0.0
135,9,1.81,10.21,0.0,1.81
136,10,2.13,28.42,3.0,-0.8700000000000001
136,1,1.78,9.47,1.0,0.78
136,2,1.93,16.84,2.0,-0.07000000000000006
136,3,2.82,52.26,2.0,0.8199999999999998
136,4,2.71,44.93,2.0,0.71
136,5,2.81,58.36,1.0,1.81
136,6,2.44,38.17,1.0,1.44
136,8,0.0,0.0,0.0,0.0
136,9,2.06,18.38,1.0,1.06
137,10,0.0,0.0,0.0,0.0
137,1,2.65,18.95,0.0,2.65
137,2,0.0,0.0,0.0,0.0
137,3,0.0,0.0,0.0,0.0
137,4,0.0,0.0,0.0,0.0
137,5,0.0,0.0,0.0,0.0
137,6,0.0,0.0,0.0,0.0
137,8,0.0,0.0,0.0,0.0
137,9,0.0,0.0,0.0,0.0
138,10,0.0,0.0,0.0,0.0
138,1,1.94,0.66,0.0,1.94
138,2,1.77,0.66,0.0,1.77
138,3,1.89,0.66,0.0,1.89
138,4,2.0,0.66,0.0,2.0
138,5,1.92,0.66,0.0,1.92
138,6,0.0,0.0,0.0,0.0
138,8,0.0,0.0,0.0,0.0
138,9,0.0,0.0,0.0,0.0
139,10,4.27,66.07,0.0,4.27
139,1,3.11,29.84,9.0,-5.890000000000001
139,2,3.41,63.5,0.0,3.41
139,3,3.19,42.07,1.0,2.19
139,4,4.26,68.5,1.0,3.26
139,5,3.88,64.21,1.0,2.88
139,6,3.96,58.36,10.0,-6.04
139,8,0.0,0.0,0.0,0.0
139,9,2.16,24.51,2.0,0.16000000000000014
140,10,2.04,9.21,8.0,-5.96
140,1,2.64,33.16,1.0,1.6400000000000001
140,2,2.46,33.16,1.0,1.46
140,3,2.08,7.89,1.0,1.08
140,4,2.36,25.26,1.0,1.3599999999999999
140,5,2.26,19.74,0.0,2.26
140,6,2.22,14.21,1.0,1.2200000000000002
140,8,0.0,0.0,0.0,0.0
140,9,1.84,8.93,4.0,-2.16
141,10,4.18,12.63,6.0,-1.8200000000000003
141,1,4.08,53.79,0.0,4.08
141,2,3.26,20.53,0.0,3.26
141,3,3.38,16.42,0.0,3.38
141,4,3.95,51.5,2.0,1.9500000000000002
141,5,3.57,29.47,0.0,3.57
141,6,3.76,16.42,0.0,3.76
141,8,0.0,0.0,0.0,0.0
141,9,3.53,7.96,0.0,3.53
142,10,4.26,66.07,12.0,-7.74
142,1,4.37,71.66,3.0,1.37
142,2,3.93,71.66,2.0,1.9300000000000002
142,3,4.72,71.66,2.0,2.7199999999999998
142,4,4.84,71.66,1.0,3.84
142,5,4.5,69.55,5.0,-0.5
142,6,4.14,62.67,1.0,3.1399999999999997
142,8,0.0,0.0,0.0,0.0
142,9,3.81,67.46,1.0,2.81
143,10,0.0,0.0,0.0,0.0
143,1,0.0,0.0,0.0,0.0
143,2,0.0,0.0,0.0,0.0
143,3,0.0,0.0,0.0,0.0
143,4,0.0,0.0,0.0,0.0
143,5,0.0,0.0,0.0,0.0
143,6,0.0,0.0,0.0,0.0
143,8,0.0,0.0,0.0,0.0
143,9,0.0,0.0,0.0,0.0
144,10,0.0,0.0,0.0,0.0
144,1,1.99,11.05,0.0,1.99
144,2,1.88,11.05,0.0,1.88
144,3,2.09,11.05,0.0,2.09
144,4,0.0,0.0,0.0,0.0
144,5,0.0,0.0,0.0,0.0
144,6,0.0,0.0,0.0,0.0
144,8,0.0,0.0,0.0,0.0
144,9,0.0,0.0,0.0,0.0
145,10,3.39,58.36,6.0,-2.61
145,1,3.63,64.33,2.0,1.63
145,2,3.32,64.33,1.0,2.32
145,3,3.89,64.33,2.0,1.8900000000000001
145,4,4.4,73.02,1.0,3.4000000000000004
145,5,3.97,71.29,2.0,1.9700000000000002
145,6,3.21,53.5,6.0,-2.79
145,8,0.0,0.0,0.0,0.0
145,9,3.12,62.4,2.0,1.12
146,10,5.43,76.5,1.0,4.43
146,1,4.67,73.4,7.0,-2.33
146,2,4.13,71.29,7.0,-2.87
146,3,4.35,71.29,1.0,3.3499999999999996
146,4,4.89,73.4,7.0,-2.1100000000000003
146,5,4.4,68.64,0.0,4.4
146,6,4.84,71.29,1.0,3.84
146,8,0.0,0.0,0.0,0.0
146,9,4.72,76.3,2.0,2.7199999999999998
